中山詹园,22.440513,113.337422
中山影视城,22.453506,113.53664
逍遥谷,22.437345,113.438439
中山岭南水乡,22.644341,113.509848
孙中山故居纪念馆,22.449309,113.534253
幻彩摩天轮,22.531809,113.373139
翠竹林漂流乐园,22.433271114,113.4055648664
紫马岭公园,22.514271,113.417364
孙中山纪念堂,22.528786,113.382315
西山寺,22.527153,113.380186
古镇,22.6203891688,113.192120368
孙文西路,22.527512,113.375626
中山公园Zhongshan Park,22.529553,113.376577
五桂山,22.42234,113.473011
长洲村,22.5322333511,113.35789131
聚龙湾温泉度假村,22.5554979176,113.4858806918
崖口村,22.469478,113.556799
金钟水库,22.482269,113.390191
香山商业文化博物馆,22.5278205872,113.3751611098
阜峰文塔,22.5257472992,113.3926782206
长江水世界,22.493187,113.451343
岐江公园,22.522841,113.369959
伟丰农场,22.632258,113.518679
孙文公园,22.503598,113.394835
神湾丫髻山,22.320353,113.388108
蝴蝶馆,22.5657700099,113.3466977912
紫马岭动物园,22.5136235886,113.4153203213
探花及第坊,22.5213846306,113.3424739004
仙踪龙园,22.418059,113.409163
多宝欢乐园,22.6353149414,113.5042210656
中山广东健康医疗信息技术服务区展示中心GuangDong JianKang YiLiao XinXi JiShu FuWuQu ZhanShi ZhongXin,22.5712505491,113.5265072919
中山科学馆,22.5077027448,113.4166204129
火炬国际科技展览馆,22.566463622,113.4862563485
罗三妹山,22.379057,113.46992
金斗湾怡乐园,22.256015,113.47499
鹿鸣湖山庄,22.396883,113.356039
鸦岗苑阁,22.3415349807,113.4543979554
升平人瑞坊,22.5353958614,113.3116081066
百龄流芳坊,22.7351152348,113.3475694698
中一湿地公园,22.5874685363,113.396508799
小榄荼薇园,22.624048,113.245455
名彩水果世界,22.6230945587,113.5572133795
仙人掌大峡谷,22.417098999,113.4074312578
菊城金瓣,22.67809,113.257339
逸仙湖公园,22.534709,113.378687
中山黄圃海蚀遗址旅游区,22.740455,113.353447
中山泉林水上乐园,22.336852,113.410945
广丰村水乡游,22.6261196506,113.2350211962
双美桥,22.6839788612,113.2641897339
龙瑞塔,22.5218627173,113.3417618208
帆鲨海洋馆,22.691741,113.227496
安美嘉智控技术有限公司,22.5177935109,113.3955201416
三源色画廊,22.533177121,113.3302233288
扬艺画廊,22.721477984,113.3505639084
佰世足球场,22.5025075305,113.373304795
椰吧喱,22.3670347969,113.439823926
啵啵爱乐园,22.5453394517,113.4220362858
mg摄影区,22.5308585572,113.3824721959
南方绿博园,22.6603338919,113.205965209
方修书画院,22.5426116562,113.4684489449
鳄鱼谷龙虎园,22.3323120452,113.4091227205
中山纪念中学Sun Yat-sen Memorial Middle School,22.450716,113.527975
树木园,22.495387,113.376007
云顶星河游乐王国,22.645364,113.211133
悦来亲子王国,22.4957695007,113.3729204138
中山北区公园,22.541503,113.396078
中山市博物馆,22.5261516571,113.3814844268
中山东升公园,22.626679,113.301191
大尖山公园,22.452495,113.388041
伊泰莲娜DIY地带,22.2717151642,113.4901585093
丰本农业科技园,22.6427581681,113.5074444896
兴中道,22.5188782528,113.3965503254
陆皓东故居,22.4508888755,113.5432016666
杨殷故居,22.4508888755,113.5432016666
长江叠翠,22.476787,113.446609
郑观应故居,22.3727264404,113.4686300125
大盛陶艺,22.39315,113.348622
德华湿地花海,22.5636292863,113.2308139146
欢乐迪大型水上乐园,22.7021131572,113.363554942
有孔虫雕塑公园Foraminifera Sculpture Park,22.5220812832,113.398903202
江西省三清山奇石馆中山分馆JiangXiSheng SanQingShan QiShiGuan ZhongShan FenGuan,22.3617967008,113.481466323
