鼎湖山,23.168579,112.558849
七星岩景区,23.08448,112.483512
星湖旅游景区,23.060851,112.475998
盘龙峡生态旅游区,23.36121,111.83819
奇石河,23.689378,112.729835
文明塔,23.0285701752,112.4764404355
七星岩,23.076879,112.477965
砚洲岛,23.181286,112.638824
森林水世界,23.355234582,111.8410728747
贞山,23.318259,112.66946
世外桃源,23.754239,111.983469
悦城龙母祖庙 （龙母庙）,23.094838,112.140265
羚羊峡古栈道森林公园,23.087004,112.536835
星湖湿地公园,23.084158,112.482966
九龙湖,23.222793,112.560128
怀集燕山风景区,23.777621,111.981329
水上乐园(四会市体育局西北),23.3533,112.699
乐贝儿主题乐园（广宁店）,23.6388,112.452
玉统九洲翡翠艺术馆,23.3473173007,112.7153796583
广宁科技馆,23.6349967019,112.4520091891
龙公祖庙,23.3960952759,112.3471292303
黄岩洞陈列馆,23.5159950256,111.8097317759
包公井,23.0579277719,112.4968946256
万竹园,23.6287651062,112.4528175148
西江,23.044436,112.483265
三元塔,23.1419696808,111.8366286169
端州古城墙,23.055139,112.470805
岩前村,23.075302124,112.4917910897
七星岩牌坊广场,23.061128,112.47586
燕岩,23.769818,111.954517
华威小学篮球场,23.6770653405,112.2486214479
绿海生态园,23.427321,112.670955
德庆县博物馆,23.1446893535,111.7773290371
紫云谷,23.134842,112.591208
华表石,23.2102165222,111.5835573102
快乐多星光儿童游乐场,23.3249,112.737
红金盈足球俱乐部,23.3436401824,112.719573461
金辉动漫水上乐园,23.8872909847,112.1834227095
梅庵,23.056589,112.454336
宝锭山风景区,23.61466,112.430715
封开国家地质公园,23.522857,111.809393
六祖寺,23.326524,112.661445
将军山,23.108661,112.480748
龙山景区,23.522639,111.809913
绿竹园,23.7782821655,111.9810811118
宋隆小镇•花世界旅游度假岛,22.993137,112.657222
四会山湖水上乐园,23.327911,112.664651
文昌阁,23.1453495026,111.7686317825
广宁县博物馆,23.6353796209,112.4452642552
杨池古村,23.317743,111.643511
抓娃娃机电玩机,23.3247,112.737
盘龙峡小龙湾温泉度假酒店(温泉),23.3547706763,111.84087251
城东清真寺,23.0530452728,112.4762173174
崇禧塔,23.050535202,112.4894964843
东方禅林,23.0835990906,112.4821169619
千层峰,23.4854831696,111.8025405744
金林水乡,23.29314,111.816427
阆凤岩,23.0603514035,112.474052645
大河马水上食街,23.9227,112.179
观音庙,23.0709,112.478
蝴蝶谷,23.18044,112.546957
龙甫足球场,23.3780181523,112.7251511918
黄岩洞景区,23.5158176422,111.8082687098
何氏宗祠,23.2394,112.11
星湖湾公园,23.0687160492,112.4818748093
星湖山庄,23.0957853407,112.4652064773
大斑石,23.4676895142,111.7411008519
迪乐尼欢乐儿童乐园,23.3051,112.819
庆云寺,23.175236,112.553027
白沙龙母庙,23.0512180328,112.435379349
小三峡,23.1125983913,112.5563914524
羚山炮台,23.0904350281,112.5394895133
大旺经济开发区,23.3029907283,112.8249726688
奥威斯酒店,23.0803086044,112.49647078
怀城影剧院,23.9199,112.19
高要乐城文化广场,23.3492,112.349
精灵岛儿童乐园,23.6406,112.451
犀牛山生态山泉(芬芳食品商行),23.9204,112.178
肇庆工商职业技术学院图书馆,23.1030371624,112.487349655
原版英文图书馆,23.0716416777,112.4944057643
深雅画廊,23.9191479915,112.1809603263
高明生态园,23.0600475249,112.5371239167
