那琴半岛地质海洋公园,21.721162,112.358588
古兜温泉巴登小镇,22.1530377767,113.0317953297
开平碉楼,22.377963,112.586089
浪琴湾,21.731161,112.371609
赤坎古镇,22.328374,112.594128
那琴半岛景区,21.7205,112.358
圭峰山国家森林公园,22.56033,113.03822
川岛旅游度假区,21.704742,112.813531
小鸟天堂,22.462366,113.056305
自力村碉楼群,22.376256,112.586421
四豪楼,22.3284243729,112.593352125
古劳水乡,22.820637,112.950844
鹤山醉仙谷美程花海小镇,22.691702,112.947206
大雁山,22.786026,113.04248
梁启超故居纪念馆,22.465836,113.07833
赤坎欧陆风情街,22.32573,112.592011
加拿大村,22.330124,112.596665
下川岛王府洲旅游度假区,21.653766,112.618654
陈皮村,22.460246,113.07709
梅家大院,22.048337,112.752993
奇趣儿童游乐场,22.2478,112.794
聚艺轩画廊,22.2555277198,112.7896675699
寻皇大草原,21.999874,112.705016
崖门胜景,22.5323638916,113.0975748864
桃源拱桥花海(第二届桃花节),22.7490176036,112.9416393925
立园,22.356018,112.572166
科学技术馆,22.2585559272,112.8042856816
皇马球场,22.2865568678,112.796115535
通济公园,22.2536182404,112.7905431797
白水带风景名胜区,22.591566,113.127813
莘村广场,22.0861,112.962
税收博物馆,22.3297176188,112.8010361582
台山人工湖,22.2532100677,112.7984104408
香家堡梦幻花世界,22.254278,112.281571
邓边村,22.3663787842,112.7388361145
风采堂,22.3619098663,112.6943693747
东碉楼,21.9942,113.016
雁平楼,22.6014177907,113.0662602525
岳王庙,22.4640481166,113.0409931864
王府洲景区,21.630484,112.575789
司徒赞科学馆,22.3650989898,112.6853736206
古兜温泉财神缆车,22.157907,113.029116
恩平博物馆,22.2022743225,112.3132493343
台山北峰山国家森林公园,22.242056,112.933385
海角城古舟岛,21.885243,112.891006
宋元崖门海战文化旅游区,22.273642,113.100856
黑沙湾海浴场,21.875502,112.943428
七彩画廊,22.3942192701,112.4522581644
银湖湾湿地公园,22.16991,113.055847
冰雪奇园,22.765819624,112.9505624072
恩平科学馆,22.1913088916,112.3233604071
举人村文化展馆,22.2454069731,112.3822311223
葵博园,22.5575809479,113.0447234946
蓬岛,21.8315962632,112.565083392
斗山广场,22.0622,112.844
双水镇,22.4394386847,113.0102601915
凉亭,21.6553,112.589
西门湿地公园,22.2085,112.301
海角城白海豚浪漫海滩,21.8923995928,112.88865407
会友游乐场,21.8293525693,112.5658453128
台山海角城旅游度假中心,21.892747879,112.8885889989
东方红水库,22.173647,113.023108
开平碉庄,22.15024,112.623449
恐龙乐园,22.7236959039,112.9691597255
马降龙碉楼群,22.290901,112.574496
腾龙峡漂流,22.695825,112.744548
上川岛飞沙滩旅游度假区,21.703063,112.814528
洪圣公园,22.6458110809,113.1255232944
海盗船,22.7722,112.971
花水寨旅游景区,22.3764436021,112.5864870423
雁山运动公园,22.7878,113.028
水龙桥,22.8122486794,112.9662497939
居正黄公纪念楼,22.2547,112.8
瓷相石刻,22.2488,112.81
赤坎影视城,22.325376,112.591686
五邑华侨博物馆,22.6189956665,113.090753814
鹤山剧院,22.7711578562,112.9700413626
财神山,22.157932,113.029036
台山,22.257904,112.800135
恩平歇马举人村,22.2448692322,112.3845820897
赤坎南楼,22.352022171,112.6461946425
马降龙碉楼群,22.2960884903,112.5766058619
大隆洞,22.000444,112.706807
金贝儿儿童主题乐园,22.7804,112.983
开平碉楼-文化展示区,22.3569,112.573
崖门古炮台Yamen Fort,22.2303099604,113.099581097
碉庄,22.376591,112.586517
石花山公园,22.2668190002,112.8076231541
凌云塔,22.4685058594,113.0822521371
旅游购物街,22.3795318604,112.701176003
古兜温泉山泉水世界,22.157976,113.028989
孔雀湖旅游区,22.5394554138,112.4207418108
台山凤凰峡小九寨,22.000864,112.705724
长堤风貌街,22.5888118744,113.0996908737
儿童乐园,21.9575,112.803
灵湖古寺,21.9623,112.814
花海欢乐世界,22.325297,112.341235
圣堂影剧院,22.2928,112.394
白马翠绿度假山荘,22.1308,112.315
湖园,22.3901,112.453
欢乐堡儿童乐园,22.2591,112.795
鹤山市古劳茶山松峰轩,22.8299,112.89
梦幻花园游乐场,22.3811568011,112.679732482
香港四邑商工总会科普图书室,22.3961225596,112.6944790648
澜生居庐,22.3767407174,112.5864757409
逸农庐,22.3776154387,112.586351567
奇乐儿童游乐园,22.3797777217,112.69477574
一道紫砂艺术馆,22.241387626,112.7991470561
冯如纪念馆,22.2019008482,112.3137900549
翠山湖体育公园,22.4458,112.658
锦江里碉楼群,22.264675,112.532419
黑沙滩,21.870495,112.942522
昌记自摘葡萄园,22.5851377707,113.0879473505
茶庵公园,22.5973548889,113.1510878048
紫云观,22.5332679749,113.0204664843
云礼石头村,22.1304133739,112.1391462486
双龙歌剧院,22.6049,113.084
新会银湖湾湿地公园,22.1699,113.056
儿童乐园,22.5739,113.11
观音殿,21.6275,112.584
抓娃娃机,22.6067,113.088
会城圭峰山龙潭景区,22.5748,113.037
陈百强纪念馆,22.2248,112.866
广海基督教堂,21.9669,112.804
