珠海长隆海洋王国,22.103459,113.541554
外伶仃岛,22.106163,114.047916
御温泉渡假村,22.2527947821,113.2015748705
港珠澳大桥,22.385753,113.618658
珠海横琴·长隆国际海洋度假区,22.105328,113.546632
东澳岛,22.026305,113.719409
圆明新园,22.249548,113.546446
情侣路,22.276237,113.588168
珠海渔女,22.268001,113.594819
湾仔澳门街,22.198285,113.539295
湾仔海鲜街,22.198215,113.538555
庙湾岛,21.959253,113.715192
横琴湾水世界,22.106292,113.55513
金海滩,22.011239,113.397331
海滨公园,22.262867,113.592681
野狸岛,22.281121,113.592244
景山公园,22.269587,113.58213
淇澳岛,22.416563,113.65341
珠海大剧院,22.289801,113.595629
珠海航展,22.022312,113.390554
金台寺,22.230289,113.236122
牛津街,22.276998,113.584996
长隆横琴岛剧院,22.104917,113.550456
拱北口岸,22.221944809,113.5605340367
横琴岛,22.113236,113.530812
珠海海泉湾神秘岛乐园,22.073727,113.122885
梦幻水城,22.246389,113.541933
珠海海洋乐园,22.111363,113.483627
珠海市博物馆,22.263068,113.585892
桂山岛,22.134429,113.833848
梅溪牌坊,22.29141,113.522516
鲸鲨馆,22.1040733926,113.5440486439
石景公园,22.1051673889,114.0467720418
黄杨山,22.240713,113.263356
九洲岛,22.245774,113.622875
斗门古街,22.244217,113.205641
湾仔海味市场,22.1974243912,113.5409034276
万象城(方特乐园),22.2627079723,113.5689906576
白莲洞公园,22.250232,113.568699
珠海拱北口岸,22.2237420575,113.5638386524
横琴岛,22.10643,113.503361
普陀寺,22.321363,113.534404
路环圣方济各圣堂,22.1199,113.563
横琴口岸,22.147404,113.557405
石博园,22.153923,113.519943
拉塔石炮台,22.2305908203,113.5516911053
农科奇观,22.300669,113.528328
珠海石景山观光索道,22.27147,113.584611
鳄鱼岛,22.188421,113.331732
珠海国际赛车场,22.371051,113.567345
银沙滩生态园,22.0106391907,113.3570452682
会同村,22.359726,113.522924
凤凰山,22.3438167572,113.5668613599
吉林大学珠海学院,22.0550289154,113.410937111
种植区,22.251404,113.545798
北京师范大学珠海分校,22.3568286896,113.550025235
湾仔旅游码头,22.196447,113.539946
九洲港,22.244929,113.599874
梦回圆明园剧场,22.2461833954,113.5443664785
珠海和田度假村,22.2469005581,113.5416102927
共乐园,22.368732,113.596541
摩崖石刻,22.10698,114.03558
荷包岛,21.863499,113.168498
珠海歌剧院,22.2888248467,113.5956729815
三叠泉,22.1192836761,113.5136125161
珠海国际会展中心,22.1814036641,113.5319543121
万山岛,21.945845,113.740041
北帝晨钟,22.104695,114.040635
玉带环腰,22.107522,114.035226
圆明新园皇家乐园,22.25164,113.545681
2016年第十一届中国国际航空航天博览会,22.25308,113.596822
板障山森林公园,22.2485438614,113.5562446053
西洋楼,22.246132,113.543184
斗门镇,22.2436554165,113.2083145173
四大佛山旅游风景区,22.3340339661,113.6042352278
世外桃源休闲度假农场,22.1114249692,113.2009781091
南屏街,22.227158,113.512777
万山棋局,22.1051368713,114.0467935473
三灶岛,22.0398330688,113.3509954567
淇澳湿地公园,22.4283618884,113.6428620399
愚园1911,22.241445,113.556864
变形单车,22.3749,113.589
